ticket_id,customer_id,ticket_date,issue_type,resolution_time_days,is_resolved
4834,1176,2024-11-01,Content,5,1
4835,2767,2025-06-04,Account,4,1
4836,5592,2025-04-30,Billing,17,0
4837,4133,2025-02-20,Billing,2,1
4838,7347,2025-04-07,Account,2,1
4839,1126,2025-01-20,Technical,3,1
4840,8329,2025-04-12,Account,14,0
4841,9052,2024-12-09,Content,3,1
4842,7678,2024-08-23,Billing,6,1
4843,8385,2025-02-28,Content,5,1
4844,935,2025-02-18,Account,6,1
4845,7436,2025-08-02,Content,13,1
4846,374,2024-11-25,Technical,4,1
4847,7029,2025-04-09,Billing,4,1
4848,8761,2025-05-07,Billing,2,0
4849,9303,2024-09-10,Content,1,1
4850,5302,2024-12-08,Billing,1,1
4851,2325,2025-01-18,Content,7,1
4852,1940,2025-03-11,Billing,7,0
4853,7798,2025-04-19,Account,6,0
4854,6042,2024-09-07,Account,3,1
4855,3748,2024-12-19,Account,4,1
4856,8104,2024-11-02,Content,5,1
4857,1938,2025-06-14,Content,4,1
4858,509,2025-01-26,Account,5,1
4859,9587,2025-08-17,Account,2,1
4860,5024,2025-01-03,Content,3,1
4861,3939,2025-07-16,Account,3,1
4862,5059,2025-01-27,Account,12,1
4863,1377,2024-11-29,Billing,1,1
4864,777,2025-05-07,Billing,2,1
4865,6561,2025-03-30,Billing,3,1
4866,1774,2024-09-21,Account,4,1
4867,7272,2024-11-22,Billing,14,1
4868,2884,2025-01-12,Content,8,1
4869,6932,2025-02-27,Account,5,1
4870,5821,2024-09-25,Content,2,1
4871,9230,2025-03-30,Billing,4,1
4872,4320,2025-08-17,Content,9,1
4873,3758,2025-06-20,Technical,1,1
4874,9315,2024-09-08,Technical,7,1
4875,1616,2025-07-25,Account,17,0
4876,3989,2025-05-14,Billing,1,1
4877,2202,2024-10-12,Account,6,1
4878,1799,2025-08-20,Billing,7,1
4879,5495,2024-08-26,Billing,1,1
4880,5798,2025-08-02,Technical,3,1
4881,4584,2025-05-26,Technical,5,1
4882,5344,2025-01-31,Technical,5,1
4883,7703,2025-01-26,Technical,2,1
4884,7358,2025-07-03,Account,7,0
4885,1170,2024-11-07,Content,19,1
4886,9506,2025-02-21,Content,2,0
4887,2619,2024-11-06,Account,2,1
4888,1845,2025-08-11,Technical,1,1
4889,5364,2025-03-05,Account,5,1
4890,3027,2024-11-06,Billing,7,0
4891,5178,2024-10-23,Account,10,1
4892,5299,2024-08-29,Account,2,1
4893,7733,2024-08-23,Content,6,1
4894,391,2025-08-12,Billing,4,1
4895,7052,2024-11-13,Content,20,1
4896,5427,2025-04-01,Billing,6,1
4897,7843,2025-02-21,Content,5,0
4898,598,2025-08-05,Billing,7,1
4899,4788,2025-06-10,Technical,5,1
4900,5531,2025-06-03,Account,17,0
4901,491,2025-06-11,Account,18,0
4902,3117,2025-01-05,Technical,6,1
4903,7615,2024-11-11,Account,6,1
4904,4280,2025-04-04,Billing,4,1
4905,2652,2025-07-25,Content,12,1
4906,4287,2025-03-07,Billing,3,1
4907,5124,2024-09-26,Content,7,0
4908,3054,2025-01-26,Account,5,0
4909,8423,2025-04-28,Billing,5,0
4910,6247,2024-08-27,Account,4,1
4911,8971,2024-10-06,Billing,5,0
4912,9346,2025-04-02,Technical,7,1
4913,8029,2025-05-10,Technical,19,1
4914,7952,2024-12-27,Account,4,1
4915,3358,2025-02-28,Billing,1,1
4916,1399,2025-07-10,Billing,7,1
4917,1924,2025-02-20,Account,4,1
4918,1691,2024-10-08,Account,1,0
4919,8153,2025-04-27,Technical,8,0
4920,2372,2025-03-04,Technical,3,1
4921,3808,2024-12-21,Technical,6,1
4922,5613,2024-09-17,Account,7,1
4923,1014,2025-02-02,Technical,8,0
4924,7251,2025-04-08,Billing,4,1
4925,9506,2025-05-01,Account,3,1
4926,5742,2024-09-09,Billing,4,1
4927,2987,2025-07-30,Account,11,1
4928,5047,2024-10-28,Content,11,1
4929,8114,2025-06-26,Technical,2,1
4930,6563,2024-09-14,Billing,7,1
4931,3817,2024-12-13,Content,7,1
4932,761,2025-02-08,Technical,7,0
4933,8397,2025-05-20,Technical,15,1
4934,7556,2025-02-20,Technical,5,1
4935,5678,2025-07-15,Account,1,1
4936,5012,2024-09-22,Content,5,1
4937,6088,2024-09-03,Billing,13,1
4938,3154,2025-07-23,Account,1,1
4939,4856,2024-09-17,Billing,5,0
4940,6067,2025-05-01,Content,5,1
4941,4483,2025-07-06,Content,1,1
4942,276,2025-06-24,Technical,4,1
4943,9947,2024-09-06,Content,7,1
4944,8565,2024-12-10,Technical,2,1
4945,6499,2025-06-06,Content,1,1
4946,7827,2024-08-24,Billing,1,1
4947,2759,2025-05-09,Technical,6,1
4948,8972,2025-06-07,Content,5,0
4949,4856,2025-08-20,Technical,18,0
4950,9111,2024-11-30,Technical,2,1
4951,788,2025-07-02,Content,8,1
4952,5472,2025-07-22,Account,6,1
4953,9794,2025-05-10,Billing,1,1
4954,2853,2025-05-25,Technical,4,0
4955,5001,2024-09-25,Billing,6,1
4956,8816,2025-06-21,Content,3,1
4957,5386,2024-11-23,Technical,5,1
4958,8122,2025-07-07,Billing,4,1
4959,1065,2025-08-03,Technical,4,0
4960,1673,2024-08-25,Billing,12,1
4961,4378,2025-06-02,Technical,7,0
4962,2204,2024-12-08,Technical,10,1
4963,1397,2025-05-17,Billing,6,0
4964,1081,2025-04-07,Billing,5,0
4965,7636,2025-06-30,Technical,2,1
4966,8115,2025-04-12,Account,4,1
4967,2556,2025-07-19,Account,7,1
4968,4495,2024-09-24,Content,3,0
4969,6235,2025-08-19,Account,4,1
4970,9905,2025-06-09,Technical,1,1
4971,4915,2025-05-20,Technical,7,1
4972,102,2025-03-14,Content,5,0
4973,112,2025-01-22,Billing,3,1
4974,8239,2024-09-12,Technical,7,1
4975,5252,2025-02-08,Technical,1,1
4976,4688,2025-08-08,Technical,5,1
4977,6058,2024-08-21,Billing,3,1
4978,9556,2025-08-01,Account,2,1
4979,6287,2024-09-30,Content,8,1
4980,1211,2024-12-25,Technical,5,1
4981,5518,2024-12-28,Account,5,1
4982,2527,2024-11-26,Account,5,1
4983,3136,2025-05-30,Account,8,1
4984,7011,2024-10-02,Account,1,1
4985,277,2025-06-30,Technical,11,1
4986,3985,2025-03-27,Billing,7,1
4987,5622,2025-05-13,Content,4,1
4988,2965,2025-02-25,Account,4,1
4989,1431,2025-01-06,Content,11,0
4990,4284,2024-12-01,Content,12,1
4991,3843,2024-12-24,Content,3,1
4992,9396,2024-12-20,Account,8,0
4993,6065,2025-06-05,Technical,7,1
4994,3431,2025-06-28,Technical,18,1
4995,1901,2025-03-23,Account,20,1
4996,7871,2025-01-12,Billing,5,1
4997,7102,2025-06-01,Technical,1,1
4998,4358,2024-12-07,Content,3,0
4999,2162,2025-03-12,Account,2,1
